3,,3
2,,2
3,,3
2,,2
4,,4
8,,8
1,5,15
0,,0
8,,8
1,,1
2,,2
4,,4
6,,6
3,,3
9,,9
1,,1
2,2,22
1,0,10
1,3,13
2,9,29
8,,8
2,6,26
5,,5
2,,2
5,,5
1,6,16
2,8,28
4,,4
4,,4
3,,3
3,,3
1,3,13
2,0,20
1,7,17
9,,9
3,,3
1,3,13
1,5,15
0,,0
1,4,14
3,,3
0,,0
9,,9
1,3,13
2,,2
2,,2
2,,2
6,,6
5,,5
9,,9
0,,0
1,5,15
4,,4
2,7,27
0,,0
1,5,15
1,2,12
5,,5
2,3,23
4,,4
6,,6
0,,0
1,,1
6,,6
6,,6
1,,1
2,5,25
5,,5
1,0,10
2,,2
4,,4
0,,0
1,,1
5,,5
1,,1
1,,1
0,,0
1,,1
0,,0
5,,5
2,7,27
2,,2
1,5,15
5,,5
7,,7
1,0,10
8,,8
6,,6
1,,1
1,0,10
0,,0
1,,1
4,,4
0,,0
4,,4
6,,6
0,,0
4,,4
9,,9
9,,9
3,0,30
1,5,15
0,,0
6,,6
9,,9
8,,8
1,7,17
2,0,20
4,,4
2,1,21
1,,1
2,,2
6,,6
0,,0
1,,1
1,5,15
0,,0
1,8,18
3,0,30
1,1,11
2,7,27
2,,2
2,0,20
1,,1
1,0,10
0,,0
3,0,30
1,,1
2,,2
7,,7
3,,3
3,,3
1,5,15
1,1,11
2,,2
6,,6
2,7,27
2,5,25
2,7,27
2,7,27
1,2,12
1,0,10
2,2,22
2,,2
8,,8
1,3,13
2,0,20
1,3,13
2,,2
5,,5
7,,7
3,,3
0,,0
0,,0
2,7,27
0,,0
4,,4
1,0,10
8,,8
1,,1
7,,7
1,3,13
1,1,11
3,1,31
1,8,18
4,,4
4,,4
2,,2
2,1,21
2,2,22
5,,5
1,,1
2,3,23
0,,0
0,,0
1,4,14
0,,0
0,,0
2,,2
9,,9
8,,8
0,,0
2,9,29
1,,1
1,,1
1,5,15
6,,6
2,,2
1,,1
1,,1
5,,5
5,,5
2,3,23
4,,4
1,0,10
1,0,10
3,1,31
4,,4
6,,6
0,,0
8,,8
2,0,20
4,,4
5,,5
2,1,21
1,,1
4,,4
2,0,20
1,,1
8,,8
2,,2
2,5,25
2,7,27
3,,3
8,,8
0,,0
9,,9
2,,2
3,0,30
8,,8
2,,2
5,,5
0,,0
2,,2
0,,0
8,,8
1,0,10
5,,5
5,,5
2,7,27
1,7,17
2,,2
2,9,29
2,,2
5,,5
1,,1
1,,1
1,7,17
7,,7
2,3,23
7,,7
2,0,20
3,,3
1,8,18
2,,2
1,7,17
1,4,14
1,0,10
7,,7
6,,6
1,5,15
2,9,29
3,,3
1,7,17
1,4,14
6,,6
0,,0
0,,0
4,,4
1,2,12
3,,3
3,0,30
1,5,15
8,,8
1,,1
9,,9
1,,1
0,,0
2,2,22
3,,3
1,7,17
2,6,26
1,,1
1,,1
2,9,29
1,,1
1,0,10
3,,3
2,,2
2,0,20
2,4,24
4,,4
6,,6
6,,6
0,,0
7,,7
2,2,22
1,6,16
8,,8
1,0,10
4,,4
4,,4
1,1,11
2,,2
2,8,28
1,,1
2,3,23
3,1,31
1,,1
3,,3
2,,2
5,,5
2,,2
1,5,15
1,,1
0,,0
2,2,22
1,1,11
6,,6
3,,3
1,4,14
3,1,31
2,,2
3,,3
4,,4
2,,2
7,,7
2,2,22
2,7,27
2,5,25
2,4,24
0,,0
1,4,14
0,,0
1,,1
6,,6
1,4,14
0,,0
7,,7
2,,2
0,,0
2,1,21
6,,6
1,,1
0,,0
0,,0
4,,4
1,8,18
1,,1
6,,6
1,,1
7,,7
6,,6
1,3,13
6,,6
2,,2
9,,9
6,,6
3,,3
8,,8
5,,5
1,0,10
1,3,13
0,,0
9,,9
2,7,27
1,6,16
1,,1
9,,9
1,9,19
2,,2
0,,0
7,,7
3,,3
0,,0
9,,9
0,,0
2,,2
8,,8
5,,5
1,6,16
8,,8
1,2,12
1,,1
1,9,19
8,,8
4,,4
1,3,13
0,,0
1,8,18
2,,2
2,2,22
1,5,15
4,,4
2,5,25
1,9,19
2,,2
1,9,19
0,,0
1,5,15
4,,4
0,,0
0,,0
0,,0
8,,8
3,,3
1,8,18
0,,0
1,0,10
6,,6
3,0,30
1,0,10
7,,7
6,,6
4,,4
9,,9
0,,0
3,0,30
2,,2
9,,9
3,,3
1,,1
4,,4
2,3,23
3,,3
7,,7
1,0,10
1,9,19
2,8,28
1,5,15
6,,6
1,7,17
8,,8
1,8,18
2,8,28
1,0,10
3,,3
1,0,10
1,8,18
3,,3
1,1,11
1,1,11
0,,0
4,,4
1,1,11
4,,4
8,,8
1,6,16
9,,9
2,1,21
9,,9
1,2,12
1,7,17
9,,9
0,,0
1,1,11
0,,0
4,,4
5,,5
7,,7
0,,0
2,0,20
2,7,27
1,5,15
3,,3
3,,3
2,5,25
6,,6
0,,0
7,,7
8,,8
2,5,25
0,,0
2,4,24
9,,9
9,,9
0,,0
3,,3
2,7,27
7,,7
0,,0
7,,7
2,9,29
1,,1
1,6,16
9,,9
6,,6
1,8,18
2,2,22
1,8,18
3,,3
2,9,29
4,,4
1,9,19
5,,5
2,,2
0,,0
0,,0
3,,3
1,2,12
2,,2
1,0,10
1,,1
2,5,25
2,8,28
8,,8
0,,0
1,7,17
1,9,19
1,1,11
2,3,23
0,,0
2,7,27
2,0,20
1,9,19
5,,5
1,7,17
1,0,10
4,,4
1,7,17
1,5,15
0,,0
0,,0
9,,9
8,,8
2,,2
7,,7
9,,9
1,0,10
1,7,17
9,,9
3,,3
2,4,24
2,6,26
1,5,15
1,,1
0,,0
3,1,31
1,,1
2,,2
5,,5
2,5,25
2,,2
0,,0
4,,4
1,9,19
1,1,11
2,9,29
1,6,16
1,8,18
2,9,29
2,,2
2,2,22
2,,2
1,2,12
1,,1
1,2,12
1,4,14
1,3,13
1,7,17
7,,7
1,4,14
1,7,17
1,,1
4,,4
1,0,10
7,,7
1,8,18
1,,1
2,7,27
3,,3
2,6,26
2,3,23
1,,1
7,,7
3,,3
7,,7
1,0,10
7,,7
4,,4
1,4,14
0,,0
8,,8
2,,2
1,4,14
1,3,13
8,,8
2,8,28
1,1,11
2,3,23
3,,3
0,,0
0,,0
0,,0
9,,9
1,,1
3,1,31
2,,2
5,,5
1,4,14
8,,8
8,,8
1,5,15
1,6,16
0,,0
3,,3
3,,3
1,0,10
5,,5
1,,1
3,,3
1,6,16
1,8,18
4,,4
3,1,31
1,,1
0,,0
2,9,29
1,,1
5,,5
1,,1
2,,2
1,7,17
2,3,23
5,,5
0,,0
0,,0
1,4,14
8,,8
3,1,31
3,,3
1,7,17
1,,1
0,,0
1,4,14
0,,0
5,,5
8,,8
1,,1
2,9,29
2,8,28
1,2,12
2,,2
0,,0
2,,2
4,,4
2,7,27
0,,0
1,4,14
8,,8
2,8,28
8,,8
6,,6
4,,4
0,,0
2,5,25
1,0,10
1,4,14
2,7,27
5,,5
2,7,27
2,,2
0,,0
1,0,10
2,7,27
3,0,30
1,8,18
3,,3
2,,2
1,,1
5,,5
2,7,27
6,,6
2,4,24
0,,0
3,,3
1,,1
1,,1
7,,7
1,,1
3,,3
9,,9
0,,0
2,2,22
3,,3
1,,1
1,6,16
2,,2
1,,1
4,,4
0,,0
1,1,11
7,,7
1,1,11
0,,0
1,,1
3,,3
1,7,17
4,,4
3,,3
5,,5
0,,0
5,,5
4,,4
0,,0
1,,1
6,,6
1,9,19
5,,5
0,,0
0,,0
2,,2
1,,1
3,,3
1,,1
9,,9
0,,0
9,,9
1,0,10
0,,0
2,,2
3,,3
9,,9
9,,9
7,,7
1,,1
3,,3
6,,6
5,,5
2,,2
0,,0
2,,2
1,2,12
4,,4
2,,2
2,2,22
2,4,24
2,,2
1,4,14
3,,3
2,,2
1,9,19
9,,9
2,3,23
5,,5
2,6,26
0,,0
1,0,10
1,8,18
1,8,18
9,,9
2,3,23
4,,4
1,7,17
1,,1
1,2,12
1,0,10
7,,7
1,0,10
9,,9
3,,3
3,,3
1,,1
2,6,26
3,,3
0,,0
1,2,12
9,,9
3,,3
1,7,17
8,,8
1,,1
2,8,28
1,,1
7,,7
1,0,10
6,,6
5,,5
2,,2
1,3,13
8,,8
4,,4
3,,3
1,3,13
1,0,10
2,5,25
2,,2
6,,6
2,8,28
2,4,24
7,,7
1,9,19
2,5,25
9,,9
1,7,17
2,1,21
1,0,10
0,,0
8,,8
6,,6
1,9,19
0,,0
2,,2
1,,1
7,,7
9,,9
3,,3
2,7,27
1,0,10
1,5,15
5,,5
1,1,11
1,,1
1,8,18
2,,2
0,,0
2,0,20
0,,0
3,,3
0,,0
9,,9
2,7,27
1,0,10
6,,6
1,7,17
1,,1
1,,1
9,,9
6,,6
1,,1
1,8,18
2,,2
2,3,23
6,,6
2,1,21
9,,9
1,0,10
3,0,30
6,,6
0,,0
0,,0
2,,2
6,,6
2,8,28
3,,3
6,,6
7,,7
1,0,10
3,1,31
2,,2
1,1,11
1,1,11
1,0,10
4,,4
5,,5
0,,0
6,,6
1,7,17
9,,9
4,,4
1,0,10
1,,1
1,0,10
9,,9
5,,5
1,2,12
0,,0
1,5,15
6,,6
1,,1
6,,6
5,,5
1,,1
8,,8
4,,4
8,,8
1,7,17
1,,1
0,,0
1,,1
2,1,21
1,8,18
0,,0
5,,5
3,,3
1,,1
3,,3
5,,5
3,1,31
1,1,11
1,0,10
3,,3
4,,4
2,,2
2,0,20
2,9,29
1,7,17
6,,6
0,,0
2,3,23
1,,1
5,,5
1,,1
1,1,11
3,,3
5,,5
8,,8
4,,4
0,,0
5,,5
3,,3
0,,0
4,,4
0,,0
3,0,30
7,,7
4,,4
6,,6
1,,1
3,,3
2,6,26
1,,1
2,,2
0,,0
1,1,11
5,,5
3,1,31
1,1,11
4,,4
0,,0
4,,4
0,,0
1,6,16
6,,6
3,,3
9,,9
2,7,27
2,,2
2,,2
8,,8
7,,7
1,8,18
4,,4
3,,3
0,,0
2,2,22
1,,1
3,,3
7,,7
2,,2
6,,6
6,,6
1,7,17
2,,2
2,4,24
2,,2
7,,7
6,,6
1,3,13
7,,7
1,2,12
2,3,23
2,9,29
1,0,10
1,,1
5,,5
2,2,22
1,3,13
0,,0
2,3,23
0,,0
6,,6
1,4,14
2,1,21
1,2,12
1,4,14
0,,0
5,,5
2,,2
1,2,12
1,,1
1,,1
4,,4
7,,7
1,2,12
4,,4
8,,8
3,0,30
0,,0
2,,2
2,7,27
8,,8
2,,2
2,7,27
3,,3
2,,2
6,,6
1,,1
2,0,20
8,,8
1,,1
2,5,25
2,0,20
1,2,12
3,1,31
0,,0
2,,2
2,,2
0,,0
1,0,10
2,3,23
0,,0
4,,4
3,,3
4,,4
5,,5
3,,3
2,7,27
2,1,21
1,1,11
1,,1
1,6,16
2,2,22
3,,3
2,2,22
1,4,14
9,,9
2,0,20
1,5,15
6,,6
0,,0
1,8,18
1,,1
0,,0
0,,0
2,3,23
2,1,21
1,,1
3,,3
0,,0
2,,2
0,,0
5,,5
6,,6
1,0,10
2,,2
1,7,17
1,5,15
5,,5
6,,6
5,,5
8,,8
2,0,20
7,,7
5,,5
5,,5
2,2,22
1,2,12
1,7,17
2,,2
6,,6
7,,7
2,8,28
8,,8
0,,0
1,7,17
9,,9
0,,0
1,,1
6,,6
1,,1
1,7,17
0,,0
1,9,19
1,9,19
0,,0
1,7,17
1,,1
8,,8
1,0,10
4,,4
1,6,16
3,,3
8,,8
2,,2
4,,4
2,,2
1,,1
1,0,10
1,0,10
1,8,18
3,,3
1,6,16
0,,0
2,8,28
3,,3
1,9,19
1,0,10
7,,7
4,,4
2,,2
1,,1
2,0,20
0,,0
4,,4
6,,6
9,,9
1,7,17
4,,4
3,,3
0,,0
9,,9
1,8,18
2,1,21
7,,7
1,2,12
8,,8
2,7,27
1,3,13
2,0,20
0,,0
1,9,19
1,0,10
7,,7
1,7,17
1,1,11
2,2,22
6,,6
2,,2
0,,0
2,2,22
2,,2
2,,2
0,,0
2,,2
3,1,31
2,4,24
4,,4
2,0,20
3,0,30
9,,9
2,,2
2,3,23
6,,6
5,,5
1,1,11
8,,8
3,,3
0,,0
7,,7
1,1,11
2,,2
1,6,16
1,2,12
2,4,24
1,,1
6,,6
8,,8
7,,7
2,,2
8,,8
0,,0
0,,0
9,,9
8,,8
2,,2
2,4,24
1,,1
4,,4
1,,1
2,2,22
3,,3
7,,7
1,7,17
2,7,27
4,,4
2,1,21
0,,0
3,1,31
3,,3
2,,2
2,1,21
1,,1
2,,2
1,,1
0,,0
0,,0
2,,2
6,,6
1,5,15
5,,5
3,,3
2,3,23
4,,4
4,,4
1,,1
2,2,22
4,,4
0,,0
1,1,11
0,,0
4,,4
4,,4
2,,2
2,,2
1,5,15
9,,9
6,,6
1,7,17
4,,4
2,7,27
5,,5
2,3,23
1,,1
1,,1
2,,2
6,,6
0,,0
5,,5
1,2,12
3,,3
8,,8
1,7,17
8,,8
1,,1
1,0,10
0,,0
1,,1
7,,7
8,,8
2,5,25
1,,1
5,,5
0,,0
0,,0
6,,6
0,,0
0,,0
2,,2
2,,2
1,,1
1,3,13
6,,6
0,,0
4,,4
1,7,17
1,6,16
4,,4
8,,8
0,,0
1,3,13
0,,0
1,,1
1,7,17
2,,2
9,,9
1,8,18
1,0,10
1,1,11
1,6,16
1,0,10
8,,8
7,,7
2,2,22
1,7,17
1,,1
2,,2
1,4,14
5,,5
8,,8
8,,8
1,,1
2,4,24
5,,5
1,1,11
0,,0
3,0,30
1,7,17
9,,9
2,,2
1,7,17
3,0,30
4,,4
2,2,22
8,,8
1,0,10
9,,9
8,,8
6,,6
1,3,13
4,,4
8,,8
5,,5
1,0,10
1,,1
0,,0
3,,3
0,,0
3,0,30
0,,0
1,7,17
1,,1
1,9,19
7,,7
1,,1
4,,4
2,3,23
3,,3
8,,8
1,,1
0,,0
2,,2
2,7,27
2,7,27
2,,2
1,,1
3,,3
0,,0
7,,7
0,,0
8,,8
8,,8
1,,1
0,,0
7,,7
8,,8
1,5,15
2,5,25
2,,2
1,3,13
2,2,22
2,1,21
1,,1
2,5,25
6,,6
1,4,14
5,,5
6,,6
2,1,21
0,,0
4,,4
1,,1
3,,3
5,,5
0,,0
2,,2
1,2,12
7,,7
1,2,12
0,,0
4,,4
1,,1
4,,4
1,0,10
0,,0
3,,3
1,,1
1,,1
5,,5
2,,2
3,,3
9,,9
7,,7
6,,6
1,3,13
1,1,11
9,,9
2,,2
2,,2
3,,3
2,1,21
3,,3
4,,4
1,,1
1,5,15
2,9,29
3,1,31
3,0,30
2,3,23
1,,1
2,,2
4,,4
0,,0
3,,3
1,3,13
3,,3
2,,2
5,,5
4,,4
3,,3
0,,0
1,2,12
1,7,17
2,7,27
3,0,30
4,,4
3,,3
0,,0
0,,0
1,,1
9,,9
3,,3
2,3,23
1,5,15
0,,0
1,5,15
3,,3
2,6,26
8,,8
2,9,29
5,,5
0,,0
0,,0
8,,8
9,,9
2,8,28
2,,2
5,,5
0,,0
1,0,10
1,,1
1,,1
3,,3
2,3,23
0,,0
2,,2
5,,5
1,1,11
1,5,15
7,,7
3,,3
5,,5
9,,9
1,2,12
5,,5
0,,0
3,,3
0,,0
5,,5
7,,7
8,,8
4,,4
7,,7
0,,0
3,,3
9,,9
2,,2
1,1,11
2,0,20
1,6,16
1,3,13
3,,3
2,2,22
2,7,27
7,,7
4,,4
6,,6
3,1,31
9,,9
0,,0
2,,2
9,,9
5,,5
0,,0
4,,4
6,,6
2,5,25
3,,3
8,,8
0,,0
1,,1
2,8,28
4,,4
1,,1
0,,0
2,,2
1,,1
2,3,23
0,,0
3,,3
6,,6
1,1,11
1,,1
0,,0
2,0,20
1,5,15
1,1,11
0,,0
9,,9
1,7,17
5,,5
3,,3
5,,5
2,0,20
2,3,23
1,,1
2,7,27
6,,6
2,,2
1,,1
1,6,16
9,,9
2,5,25
7,,7
3,,3
6,,6
1,4,14
2,,2
4,,4
0,,0
1,0,10
1,,1
1,,1
2,8,28
9,,9
2,,2
9,,9
0,,0
1,4,14
6,,6
8,,8
6,,6
8,,8
6,,6
1,2,12
9,,9
1,7,17
3,,3
2,8,28
1,,1
2,,2
1,2,12
1,,1
9,,9
1,7,17
1,1,11
2,3,23
0,,0
1,9,19
4,,4
1,8,18
8,,8
1,6,16
6,,6
0,,0
8,,8
1,,1
3,0,30
5,,5
2,,2
2,,2
1,2,12
0,,0
2,9,29
1,0,10
1,7,17
8,,8
1,,1
9,,9
0,,0
5,,5
4,,4
2,,2
3,,3
0,,0
5,,5
3,,3
2,7,27
3,0,30
1,2,12
6,,6
3,,3
3,0,30
1,,1
1,5,15
4,,4
0,,0
1,6,16
2,1,21
1,,1
3,1,31
2,,2
1,6,16
0,,0
3,,3
1,7,17
0,,0
7,,7
3,1,31
4,,4
6,,6
1,2,12
3,1,31
3,,3
9,,9
2,1,21
2,,2
1,1,11
1,0,10
1,6,16
2,1,21
1,0,10
1,2,12
2,1,21
1,,1
2,,2
1,5,15
4,,4
7,,7
3,,3
0,,0
3,,3
1,0,10
2,,2
0,,0
3,0,30
4,,4
1,4,14
1,2,12
1,,1
0,,0
7,,7
1,,1
4,,4
1,4,14
0,,0
4,,4
2,,2
0,,0
1,6,16
1,5,15
8,,8
6,,6
1,7,17
7,,7
2,8,28
2,0,20
1,9,19
0,,0
8,,8
6,,6
3,,3
1,1,11
6,,6
7,,7
1,7,17
1,4,14
3,1,31
1,,1
2,5,25
5,,5
9,,9
7,,7
3,1,31
3,0,30
2,9,29
3,,3
1,,1
5,,5
1,,1
5,,5
3,0,30
1,,1
2,,2
1,7,17
5,,5
1,0,10
1,5,15
2,,2
1,,1
1,,1
7,,7
7,,7
1,0,10
1,,1
1,,1
1,0,10
1,,1
1,0,10
5,,5
6,,6
7,,7
1,9,19
